cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 24.3785498806523,Extrapolation: Pe: -0.2; 0.7 - 1
idle,5.5156685533212
-0.2,0
-0.1,0.789638961271387
0,3.98415118736397
0.1,23.1862412477933
0.2,41.8456693190016
0.3,59.6543344395813
0.4,78.399759142763
0.5,97.4658925791853
0.6,117.028906589046
0.7,136.533724353887
0.8,156.038542118728
0.9,175.543359883568
1,195.048177648409
