cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 337.7572,Extrapolation: Pe: -0.2
idle,5.436085
-0.2,0
-0.1,0.089082043
0,3.468073
0.1,27.660175
0.2,45.281795
0.3,63.8943625
0.4,83.4516125
0.5,103.958075
0.6,125.780925
0.7,145.919175
0.8000001,166.372975
0.9000001,188.613625
1,199.55815
