cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 156.2538,Extrapolation: Pe: -0.2
idle,5.76680025
-0.2,0
-0.1,0.01439577
0,5.42615325
0.1,27.0196575
0.2,43.408725
0.3,64.515445
0.4,86.30597
0.5,107.730375
0.6,131.306325
0.7,150.268775
0.8000001,172.023025
0.9000001,194.56085
1,208.701175
