cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 37.68287,
idle,4.996095
-0.2,22.19163
-0.1,13.48731
0,30.15058
0.1,54.7412
0.2,73.36858
0.3,96.07374
0.4,120.3724
0.5,143.0832
0.6,163.3841
0.7,188.2816
0.8000001,215.7616
0.9000001,243.3776
1,249.8031
