cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 18.76273,Extrapolation: Pe: 0.9000001 - 1
idle,10.56723
-0.2,7.493387
-0.1,20.35771
0,28.75438
0.1,49.44638
0.2,71.54704
0.3,94.86016
0.4,121.3141
0.5,153.0552
0.6,192.2773
0.7,250.8789
0.8000001,276.3731
0.9000001,310.9197
1,345.4663
