cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 24.71847,Extrapolation: Pe: 1
idle,9.22902
-0.2,16.04167
-0.1,13.24891
0,29.06254
0.1,48.37773
0.2,67.88649
0.3,93.97878
0.4,118.6785
0.5,140.0846
0.6,172.8263
0.7,193.8709
0.8000001,216.0173
0.9000001,236.5461
1,262.829
