cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 27.87123,
idle,4.497838
-0.2,16.09765
-0.1,11.46769
0,27.88785
0.1,48.33049
0.2,65.96308
0.3,86.55145
0.4,109.9952
0.5,133.3851
0.6,149.4978
0.7,169.046
0.8000001,193.8666
0.9000001,218.2217
1,225.8495
