cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 36.78777,
idle,4.852176
-0.2,21.55228
-0.1,13.28962
0,29.39146
0.1,52.26385
0.2,70.42209
0.3,92.3612
0.4,117.956
0.5,139.8841
0.6,162.8275
0.7,181.2653
0.8000001,208.3764
0.9000001,236.4624
1,242.6066
