cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 23.6659501733259,Extrapolation: Pe: -0.2; 0.7 - 1
idle,5.45252967776198
-0.2,0
-0.1,0.756211832905188
0,3.7023754790703
0.1,23.4789796762395
0.2,42.1101220777406
0.3,61.7015329628847
0.4,81.3251140145417
0.5,100.19998454402
0.6,122.011238834177
0.7,142.34644530654
0.8,162.681651778903
0.9,183.016858251265
1,203.352064723628
