cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 115.7644,Extrapolation: Pe: -0.2; 0.9000001 - 1
idle,5.7406745
-0.2,0
-0.1,0.001936972
0,4.83626375
0.1,29.0689625
0.2,48.6131775
0.3,67.1189675
0.4,89.0197525
0.5,108.978875
0.6,129.136525
0.7,151.833125
0.8000001,173.132775
0.9000001,194.7744
1,216.415925
