cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 24.8411473070091,Extrapolation: Pe: 0.9 - 1
idle,0
-0.2,0.00360475543072911
-0.1,0.078076413606454
0,4.7930975872753
0.1,24.1015509885804
0.2,41.5525335661617
0.3,58.4785695388023
0.4,76.0904238231394
0.5,100.255034221813
0.6,123.133438105982
0.7,139.09720512292
0.8,159.453356267766
0.9,179.385025801237
1,199.316695334707
