cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 19.29556,Extrapolation: Pe: 1
idle,9.369655
-0.2,18.95057
-0.1,13.26205
0,29.68736
0.1,49.35089
0.2,66.57574
0.3,93.0442
0.4,119.7095
0.5,143.4512
0.6,173.55
0.7,199.8727
0.8000001,218.9051
0.9000001,241.1105
1,267.9006
