cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 18.93013,Extrapolation: Pe: 0.8000001 - 1
idle,3.75149118
-0.2,5.367055365
-0.1,13.50563282
0,19.728806
0.1,34.41928492
0.2,55.23774541
0.3,77.29182024
0.4,96.24579984
0.5,116.1260466
0.6,136.040015
0.7,154.2795141
0.8000001,176.3194314
0.9000001,198.3594417
1,220.399359
