cp_norm(drive),NOx,HC,CO,PM,PN,NO
[-],[g/h],[g/h],[g/h],[g/h],[#/h],[g/h]
Pdrive (Engine)= 24.4223134818607,Extrapolation: Pe: -1.5 - -1.25; 3 - 6
idle,0,0,0,0,0,0
-1.5,0,0,0,0,0,0
-1.25,0,0,0,0,0,0
-1,6.39825343835997,0.226335040727643,1.04573996116632,0.0715085476899178,834297158068.991,1.91019021604184
-0.75,5.99351727750504,0.239624668350408,1.05922013250443,0.0765042701792639,967489749323.158,1.73063081118592
-0.5,5.06386850090552,0.213237393217941,1.01537937803409,0.0767503962944978,872703307958.846,1.37489695270507
-0.25,4.71976397483298,0.207756738396499,0.910370220458857,0.0680284176687475,627744489722.365,1.28212575465317
0,2.27909331568593,0.0772137973906397,0.214479063815147,0.0178047412208942,187602478431.402,0.90638829280722
0.25,12.9571213741483,0.459788776335382,1.16122897676907,0.080629776728457,1023996353108.8,5.40458769754574
0.5,30.3515002159048,0.937185434497463,2.75675570209315,0.111707398887667,1366442286307.3,14.4918623128315
0.75,33.6436450192691,1.36604882489316,4.03896220599613,0.202475915458368,1404552479323.96,16.4743458277657
1,47.1874008492985,2.95245490537288,12.1467630246078,0.208125860022324,1455778041676.42,24.1972305361466
1.25,81.5236105052419,5.2450620473807,24.6623454245668,0.215990681917843,1228260210765.79,49.2556396837235
1.5,125.646370281507,4.55854628319385,27.1276211510049,0.182302711648798,959452203941.991,79.4584721609002
1.75,186.920788100342,7.55402190406016,11.1735989491078,0.22223124827453,884935823614.284,113.493636161299
2,219.428761510628,20.6539177937938,8.85097380226246,0.185924974030742,1178969866950.27,117.353011822159
2.25,318.501923282291,7.70457671533562,-0.0302741327152196,0.292739585086249,1018319098962.93,167.18870585833
2.5,332.717619453089,9.48547491726361,3.02753412263575,0.526567325878894,1227765108600.05,167.807838937268
2.75,304.248831482095,14.7962858382801,9.98073467103201,0.585776852023353,2867710824646.36,160.970765013783
3,331.907816162285,16.1414027326692,10.8880741865804,0.639029293116385,3128411808705.12,175.604470924127
3.25,359.566800842476,17.4865196270583,11.7954137021287,0.692281734209418,3389112792763.88,190.238176834471
3.5,387.225785522666,18.8316365214474,12.7027532176771,0.74553417530245,3649813776822.64,204.871882744815
3.75,414.884770202857,20.1767534158365,13.6100927332255,0.798786616395482,3910514760881.4,219.505588655159
4,442.543754883047,21.5218703102256,14.5174322487738,0.852039057488514,4171215744940.16,234.139294565503
4.25,470.202739563238,22.8669872046147,15.4247717643222,0.905291498581546,4431916728998.92,248.773000475847
4.5,497.861724243428,24.2121040990039,16.3321112798706,0.958543939674578,4692617713057.68,263.40670638619
4.75,525.520708923618,25.557220993393,17.2394507954189,1.01179638076761,4953318697116.44,278.040412296534
5,553.179693603809,26.9023378877821,18.1467903109673,1.06504882186064,5214019681175.2,292.674118206878
5.25,580.838678283999,28.2474547821712,19.0541298265157,1.11830126295368,5474720665233.96,307.307824117222
5.5,608.49766296419,29.5925716765603,19.961469342064,1.17155370404671,5735421649292.72,321.941530027566
5.75,636.15664764438,30.9376885709494,20.8688088576124,1.22480614513974,5996122633351.48,336.57523593791
6,663.815632324571,32.2828054653385,21.7761483731608,1.27805858623277,6256823617410.24,351.208941848254
