cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 242.3542,Extrapolation: Pe: -0.2
idle,10.73425
-0.2,0
-0.1,1.459208
0,7.882948
0.1,27.37913
0.2,47.26226
0.3,67.89209
0.4,86.58347
0.5,104.2743
0.6,121.9049
0.7,146.2849
0.8000001,167.1337
0.9000001,183.3249
1,195.7475
