cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 24.4223134818607,Extrapolation: Pe: 0.9 - 1
idle,0
-0.2,0.0279250566041525
-0.1,0.104028225378802
0,5.24242023156477
0.1,25.4766740517208
0.2,43.6980878035592
0.3,62.1086444698082
0.4,80.3354164327597
0.5,103.372049570539
0.6,126.034796016925
0.7,146.001782378869
0.8,167.46395647753
0.9,188.396951037221
1,209.329945596912
