cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 337.6702,Extrapolation: Pe: -0.2
idle,5.42865475
-0.2,0
-0.1,0.085612815
0,3.443694
0.1,27.8182725
0.2,45.292375
0.3,63.7254
0.4,83.03719
0.5,103.937975
0.6,125.2691
0.7,146.092475
0.8000001,166.664925
0.9000001,188.434175
1,198.81395
