cp_norm(drive),NOx,HC,CO,PM,PN,NO
[-],[g/h],[g/h],[g/h],[g/h],[#/h],[g/h]
Pdrive (Engine)= 24.8411473070091,Extrapolation: Pe: -1.5 - -1.25; 3 - 6
idle,0,0,0,0,0,0
-1.5,0,0,0,0,0,0
-1.25,0,0,0,0,0,0
-1,0.861088270509717,0.226335040727643,1.04573996116632,0.0715085476899178,834297158068.991,0.386881083094794
-0.75,0.709042614964246,0.228660115828386,1.02632857723123,0.0682475338288883,822247434661.102,0.286674680241698
-0.5,0.817074306721377,0.22852989089944,1.04087391841514,0.0784614911718169,1004047369456.5,0.352200000386858
-0.25,0.767880739851297,0.212257834455074,0.89555622776083,0.0666224433361679,603596747470.2,0.241382261613341
0,0.544363861817193,0.0746836008448281,0.206849075154058,0.017249799965604,180126427751.395,0.210408255557904
0.25,3.87801215502027,0.467630696469966,1.14067665224698,0.0836822505795466,1048133927861.2,1.61788818996886
0.5,7.29870464064104,0.977668095841388,3.05950831099787,0.113921056120724,1325255701322.6,3.15247502678906
0.75,15.842207691974,1.48911060521105,5.00479920969207,0.199617870313584,1429501722546.01,7.50639304792614
1,22.5425459088666,3.92369757306106,15.7526659687791,0.190715209663801,1366599776914.01,8.76980828930884
1.25,22.025552268482,5.15342558768956,24.5190885038779,0.218681891199822,1237812963274.85,11.5337916696204
1.5,41.2411371011799,4.6137901745263,23.7983408188299,0.259232488937835,1207869917428.44,21.5958520818208
1.75,66.8106474899102,9.72098735023023,11.8213558934894,0.323123223241508,2521640755159.05,36.7626896828672
2,37.9568529301318,20.5036935460546,7.71896244959215,0.1811210673757,1196675119011.23,25.7107334929174
2.25,77.6525118986473,7.90116275964762,-0.290289027555423,0.310463206301263,987080590184.664,48.386399357523
2.5,150.00017086494,10.3187772337404,4.89772072730147,0.543426193649815,1700605879492.14,106.78969776714
2.75,205.682413024384,15.5437186457389,11.3571296133495,0.585272817699461,3263944826885.09,160.529052144517
3,224.380814208418,16.9567839771697,12.3895959418358,0.638479437490321,3560667083874.65,175.122602339473
3.25,243.079215392453,18.3698493086005,13.4220622703221,0.691686057281181,3857389340864.2,189.716152534429
3.5,261.777616576488,19.7829146400313,14.4545285988084,0.744892677072041,4154111597853.76,204.309702729385
3.75,280.476017760523,21.1959799714621,15.4869949272947,0.798099296862901,4450833854843.31,218.903252924342
4,299.174418944558,22.6090453028929,16.5194612557811,0.851305916653761,4747556111832.86,233.496803119298
4.25,317.872820128593,24.0221106343237,17.5519275842674,0.904512536444621,5044278368822.42,248.090353314254
4.5,336.571221312628,25.4351759657546,18.5843939127537,0.957719156235482,5341000625811.97,262.68390350921
4.75,355.269622496662,26.8482412971854,19.61686024124,1.01092577602634,5637722882801.52,277.277453704166
5,373.968023680697,28.2613066286162,20.6493265697263,1.0641323958172,5934445139791.08,291.871003899122
5.25,392.666424864732,29.674371960047,21.6817928982126,1.11733901560806,6231167396780.63,306.464554094078
5.5,411.364826048767,31.0874372914778,22.7142592266989,1.17054563539892,6527889653770.19,321.058104289034
5.75,430.063227232802,32.5005026229086,23.7467255551853,1.22375225518978,6824611910759.74,335.65165448399
6,448.761628416837,33.9135679543394,24.7791918836716,1.27695887498064,7121334167749.29,350.245204678946
