cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 234.4348,Extrapolation: Pe: -0.2
idle,14.03802
-0.2,0
-0.1,2.286541
0,12.16467
0.1,47.7091
0.2,62.19982
0.3,78.57562
0.4,94.5344
0.5,115.3224
0.6,134.217
0.7,153.9755
0.8000001,171.9601
0.9000001,197.8885
1,217.0067
