cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 116.3289,Extrapolation: Pe: -0.2; 1
idle,10.63054
-0.2,0
-0.1,3.096967
0,8.223647
0.1,30.1567
0.2,48.25652
0.3,66.06547
0.4,85.52747
0.5,103.6183
0.6,122.3031
0.7,139.0331
0.8000001,161.3674
0.9000001,181.2126
1,201.3473
