cp_norm(drive),NOx,HC,CO,PM,PN,NO
[-],[g/h],[g/h],[g/h],[g/h],[#/h],[g/h]
Pdrive (Engine)= 23.6659501733259,Extrapolation: Pe: -1.5 - -0.75; 3 - 6
idle,1.610352948,0.053949722,0.190786313,0.050670507,2.92803E+11,0.624814369
-1.5,0,0,0,0,0,0
-1.25,0,0,0,0,0,0
-1,0,0,0,0,0,0
-0.75,0,0,0,0,0,0
-0.5,4.002419014,0.320990164,2.04607704,0.165817893,2.88756E+12,2.019703121
-0.25,5.199413696,0.199830512,0.929828582,0.074926254,7.39187E+11,1.530603773
0,3.641387542,0.109084801,0.51836027,0.059065469,5.08018E+11,1.32528463
0.25,11.70412208,0.368976794,0.972365102,0.076104185,8.42391E+11,5.209707897
0.5,19.38875691,0.599579812,2.037053958,0.093253016,1.03196E+12,9.22732866
0.75,29.34018482,0.971801967,3.685467426,0.125040774,1.1564E+12,14.46792631
1,38.57877774,1.798077706,6.136928028,0.175389179,1.31755E+12,19.91951129
1.25,48.81566297,3.169688412,13.04199437,0.194585722,1.30121E+12,25.45428035
1.5,62.29100658,4.951065348,24.39805104,0.254737217,1.3488E+12,33.5376685
1.75,79.64700053,6.39826269,24.65333834,0.275447555,1.47507E+12,42.97548364
2,104.0221149,6.214291986,24.90862565,0.32227722,2.2145E+12,57.5993161
2.25,145.7959917,7.787474382,20.35429881,0.369106885,2.46386E+12,80.64533817
2.5,165.4043573,7.473368817,11.40575901,0.45012175,5.51798E+12,90.94710808
2.75,240.3343745,7.473368817,11.40575901,0.531136614,8.57209E+12,96.38035864
3,262.182954,7.473368817,11.40575901,0.579421761,9.35137E+12,105.1422094
3.25,284.0315335,7.473368817,11.40575901,0.627706908,1.01307E+13,113.9040602
3.5,305.8801131,7.473368817,11.40575901,0.675992055,1.09099E+13,122.665911
3.75,327.7286926,7.473368817,11.40575901,0.724277201,1.16892E+13,131.4277618
4,349.5772721,7.473368817,11.40575901,0.772562348,1.24685E+13,140.1896126
4.25,371.4258516,7.473368817,11.40575901,0.820847495,1.32478E+13,148.9514634
4.5,393.2744311,7.473368817,11.40575901,0.869132642,1.40271E+13,157.7133141
4.75,415.1230106,7.473368817,11.40575901,0.917417788,1.48063E+13,166.4751649
5,436.9715901,7.473368817,11.40575901,0.965702935,1.55856E+13,175.2370157
5.25,458.8201696,7.473368817,11.40575901,1.013988082,1.63649E+13,183.9988665
5.5,480.6687491,7.473368817,11.40575901,1.062273229,1.71442E+13,192.7607173
5.75,502.5173286,7.473368817,11.40575901,1.110558375,1.79235E+13,201.5225681
6,524.3659081,7.473368817,11.40575901,1.158843522,1.87027E+13,210.2844189
