cp_norm(rated),FC
[-],[g/kWrated]
Pdrive (Engine)= 21.7612,
idle,9.864864
-0.2,17.6663
-0.1,17.60355
0,30.8012
0.1,47.91489
0.2,68.05095
0.3,86.50684
0.4,108.0821
0.5,123.801
0.6,146.3062
0.7,174.5683
0.8000001,199.4816
0.9000001,213.0547
1,218.6143
