cp_norm(rated),FC
[-],[g/h/kWrated]
Pdrive (Engine)= 233.3677,Extrapolation: Pe: -0.2
idle,9.41694
-0.2,0
-0.1,2.892744
0,8.514202
0.1,30.06936
0.2,47.88038
0.3,64.21178
0.4,82.54866
0.5,101.7302
0.6,119.1549
0.7,138.32
0.8000001,157.8091
0.9000001,177.3521
1,190.9199
